,year,region,location,adm,elem_0,prim_0,sec_0
419,2022,Espírito Santo,Total,Municipal,16.3,22.2,--
420,2022,Espírito Santo,Urbana,Municipal,16.7,23.5,--
421,2022,Espírito Santo,Rural,Municipal,13.3,15.8,--
422,2022,Espírito Santo,Total,Privada,12,21.8,28.5
423,2022,Espírito Santo,Urbana,Privada,12.1,21.8,29
424,2022,Espírito Santo,Rural,Privada,4.5,21.5,24.4
425,2022,Espírito Santo,Total,Pública,16.3,23,31.6
426,2022,Espírito Santo,Urbana,Pública,16.6,24.3,31.7
427,2022,Espírito Santo,Rural,Pública,13.3,16.1,28.5
428,2022,Rio de Janeiro,Total,Total,15.6,23.5,29.1
429,2022,Rio de Janeiro,Urbana,Total,15.7,23.8,29.3
430,2022,Rio de Janeiro,Rural,Total,13.9,18.7,23
431,2022,Rio de Janeiro,Total,Federal,14,26,27.4
432,2022,Rio de Janeiro,Urbana,Federal,14,26,27.4
433,2022,Rio de Janeiro,Rural,Federal,--,--,27
434,2022,Rio de Janeiro,Total,Estadual,12,29.9,30.5
435,2022,Rio de Janeiro,Urbana,Estadual,12,30.3,30.8
436,2022,Rio de Janeiro,Rural,Estadual,--,22.7,23
437,2022,Rio de Janeiro,Total,Municipal,18.2,26.1,26.8
438,2022,Rio de Janeiro,Urbana,Municipal,18.7,26.9,26.8
439,2022,Rio de Janeiro,Rural,Municipal,14.1,18.6,--
440,2022,Rio de Janeiro,Total,Privada,12.5,18.4,25.2
441,2022,Rio de Janeiro,Urbana,Privada,12.5,18.4,25.2
442,2022,Rio de Janeiro,Rural,Privada,11.9,16.4,22.1
443,2022,Rio de Janeiro,Total,Pública,18.2,26.5,30.3
444,2022,Rio de Janeiro,Urbana,Pública,18.6,27.3,30.6
445,2022,Rio de Janeiro,Rural,Pública,14.1,18.8,23.1
446,2022,São Paulo,Total,Total,14.9,25.3,30.7
447,2022,São Paulo,Urbana,Total,14.9,25.4,30.9
448,2022,São Paulo,Rural,Total,15.3,19.3,22.4
449,2022,São Paulo,Total,Federal,13.4,19.5,35.2
450,2022,São Paulo,Urbana,Federal,15.7,19.5,35.2
451,2022,São Paulo,Rural,Federal,9.1,--,--
452,2022,São Paulo,Total,Estadual,6.3,30.3,31.8
453,2022,São Paulo,Urbana,Estadual,7.3,30.5,32
454,2022,São Paulo,Rural,Estadual,3.6,20.6,22
455,2022,São Paulo,Total,Municipal,18.5,25.1,29.5
456,2022,São Paulo,Urbana,Municipal,18.5,25.3,29.6
457,2022,São Paulo,Rural,Municipal,15.8,18.6,26.7
458,2022,São Paulo,Total,Privada,11,19.8,25.9
459,2022,São Paulo,Urbana,Privada,11,19.8,25.9
460,2022,São Paulo,Rural,Privada,13.8,21.6,28
461,2022,São Paulo,Total,Pública,18.4,27.2,31.8
462,2022,São Paulo,Urbana,Pública,18.5,27.5,32
463,2022,São Paulo,Rural,Pública,15.5,19.2,22.1
464,2022,Paraná,Total,Total,15.1,23.1,29
465,2022,Paraná,Urbana,Total,15.2,23.7,29.7
466,2022,Paraná,Rural,Total,13.2,15.5,18.9
467,2022,Paraná,Total,Federal,--,28.3,28.2
468,2022,Paraná,Urbana,Federal,--,28.3,28.3
469,2022,Paraná,Rural,Federal,--,--,27.2
470,2022,Paraná,Total,Estadual,8.9,26.6,28.6
471,2022,Paraná,Urbana,Estadual,10.6,27.8,29.4
472,2022,Paraná,Rural,Estadual,8.6,15.5,18.6
473,2022,Paraná,Total,Municipal,16.3,21.8,--
474,2022,Paraná,Urbana,Municipal,16.5,22.5,--
475,2022,Paraná,Rural,Municipal,13.5,15.5,--
476,2022,Paraná,Total,Privada,11.9,19.4,32.6
477,2022,Paraná,Urbana,Privada,11.9,19.4,32.7
478,2022,Paraná,Rural,Privada,10.2,16.2,26.6
479,2022,Paraná,Total,Pública,16.3,23.8,28.5
480,2022,Paraná,Urbana,Pública,16.5,24.7,29.3
481,2022,Paraná,Rural,Pública,13.2,15.5,18.7
482,2022,Santa Catarina,Total,Total,14.5,22.6,26.1
483,2022,Santa Catarina,Urbana,Total,14.6,23.5,26.3
484,2022,Santa Catarina,Rural,Total,13.5,15.1,19.7
485,2022,Santa Catarina,Total,Federal,11.4,24.9,28.8
486,2022,Santa Catarina,Urbana,Federal,11.4,24.9,28.9
487,2022,Santa Catarina,Rural,Federal,--,--,27.2
488,2022,Santa Catarina,Total,Estadual,17.8,23.6,25.4
489,2022,Santa Catarina,Urbana,Estadual,17.8,24.7,25.6
490,2022,Santa Catarina,Rural,Estadual,--,14.8,18.4
491,2022,Santa Catarina,Total,Municipal,15.1,22.5,16.6
492,2022,Santa Catarina,Urbana,Municipal,15.2,23.7,40
493,2022,Santa Catarina,Rural,Municipal,13.5,15.1,7.8
494,2022,Santa Catarina,Total,Privada,12.6,20.8,30.4
495,2022,Santa Catarina,Urbana,Privada,12.6,20.8,30.2
496,2022,Santa Catarina,Rural,Privada,14.8,23.4,45.8
497,2022,Santa Catarina,Total,Pública,15.1,22.9,25.5
498,2022,Santa Catarina,Urbana,Pública,15.2,24.1,25.8
499,2022,Santa Catarina,Rural,Pública,13.5,15,18.7
500,2022,Rio Grande do Sul,Total,Total,13,19.7,24.1
501,2022,Rio Grande do Sul,Urbana,Total,13.1,21,24.3
502,2022,Rio Grande do Sul,Rural,Total,11,12.3,20.6
503,2022,Rio Grande do Sul,Total,Federal,15,27.6,26.1
504,2022,Rio Grande do Sul,Urbana,Federal,15,27.6,24.8
505,2022,Rio Grande do Sul,Rural,Federal,--,--,31.7
506,2022,Rio Grande do Sul,Total,Estadual,10.8,19.7,23.8
507,2022,Rio Grande do Sul,Urbana,Estadual,15.6,20.6,24
508,2022,Rio Grande do Sul,Rural,Estadual,8.3,12.6,19
509,2022,Rio Grande do Sul,Total,Municipal,13.8,19,19.6
510,2022,Rio Grande do Sul,Urbana,Municipal,14.1,20.8,24
511,2022,Rio Grande do Sul,Rural,Municipal,11.1,12.2,8.6
512,2022,Rio Grande do Sul,Total,Privada,11.5,22.8,25.8
513,2022,Rio Grande do Sul,Urbana,Privada,11.5,22.8,25.9
514,2022,Rio Grande do Sul,Rural,Privada,10.2,8.3,24.6
515,2022,Rio Grande do Sul,Total,Pública,13.8,19.3,23.9
516,2022,Rio Grande do Sul,Urbana,Pública,14.1,20.7,24
517,2022,Rio Grande do Sul,Rural,Pública,11,12.3,20.5
518,2022,Mato Grosso do Sul,Total,Total,17.4,24.8,29.2
519,2022,Mato Grosso do Sul,Urbana,Total,17.6,25.9,29.8
520,2022,Mato Grosso do Sul,Rural,Total,14.7,18.4,22.8
521,2022,Mato Grosso do Sul,Total,Federal,--,31.1,31.9
522,2022,Mato Grosso do Sul,Urbana,Federal,--,31.1,31.3
523,2022,Mato Grosso do Sul,Rural,Federal,--,--,35.1
524,2022,Mato Grosso do Sul,Total,Estadual,19.9,29.9,29.4
525,2022,Mato Grosso do Sul,Urbana,Estadual,19.9,31.1,30.2
526,2022,Mato Grosso do Sul,Rural,Estadual,--,19.6,21.4
527,2022,Mato Grosso do Sul,Total,Municipal,19,25,28.3
528,2022,Mato Grosso do Sul,Urbana,Municipal,19.3,26.7,--
529,2022,Mato Grosso do Sul,Rural,Municipal,14.8,18.1,28.3
530,2022,Mato Grosso do Sul,Total,Privada,12.4,18,26.4
531,2022,Mato Grosso do Sul,Urbana,Privada,12.4,17.9,26.4
532,2022,Mato Grosso do Sul,Rural,Privada,12.5,27.4,26.9
533,2022,Mato Grosso do Sul,Total,Pública,19,26.2,29.5
534,2022,Mato Grosso do Sul,Urbana,Pública,19.3,27.9,30.3
535,2022,Mato Grosso do Sul,Rural,Pública,14.8,18.3,22.7
536,2022,Mato Grosso,Total,Total,18.9,22.3,26
537,2022,Mato Grosso,Urbana,Total,19.4,24,28.2
538,2022,Mato Grosso,Rural,Total,14.1,15.2,16.3
539,2022,Mato Grosso,Total,Federal,--,--,28.1
540,2022,Mato Grosso,Urbana,Federal,--,--,28.9
541,2022,Mato Grosso,Rural,Federal,--,--,25.9
542,2022,Mato Grosso,Total,Estadual,--,24.2,26
543,2022,Mato Grosso,Urbana,Estadual,--,26,28.6
544,2022,Mato Grosso,Rural,Estadual,--,15.7,15.7
545,2022,Mato Grosso,Total,Municipal,20,21.9,--
546,2022,Mato Grosso,Urbana,Municipal,20.7,24.3,--
547,2022,Mato Grosso,Rural,Municipal,14.2,14.9,--
548,2022,Mato Grosso,Total,Privada,13.7,18.6,24.7
549,2022,Mato Grosso,Urbana,Privada,13.7,18.6,25
550,2022,Mato Grosso,Rural,Privada,8.8,9,5.9
551,2022,Mato Grosso,Total,Pública,20,22.9,26.1
552,2022,Mato Grosso,Urbana,Pública,20.7,25,28.6
553,2022,Mato Grosso,Rural,Pública,14.2,15.2,16.4
554,2022,Goiás,Total,Total,17.5,24.1,28.5
555,2022,Goiás,Urbana,Total,17.7,25,29.1
556,2022,Goiás,Rural,Total,12,13.2,16
557,2022,Goiás,Total,Federal,5.4,26.4,26.5
558,2022,Goiás,Urbana,Federal,5.4,26.4,27.3
559,2022,Goiás,Rural,Federal,--,--,24
560,2022,Goiás,Total,Estadual,12.3,30.1,28.8
561,2022,Goiás,Urbana,Estadual,12.3,30.8,29.4
562,2022,Goiás,Rural,Estadual,--,15.2,13.7
563,2022,Goiás,Total,Municipal,19,24,16.8
564,2022,Goiás,Urbana,Municipal,19.3,25.4,21.3
565,2022,Goiás,Rural,Municipal,12,12.7,7
566,2022,Goiás,Total,Privada,13.9,18.8,27.9
567,2022,Goiás,Urbana,Privada,13.9,18.8,27.9
568,2022,Goiás,Rural,Privada,12.6,20.7,24.3
569,2022,Goiás,Total,Pública,18.9,25.7,28.7
570,2022,Goiás,Urbana,Pública,19.3,27,29.3
571,2022,Goiás,Rural,Pública,12,13.1,15.4
572,2022,Distrito Federal,Total,Total,17,22.9,31.9
573,2022,Distrito Federal,Urbana,Total,16.9,23,32.2
574,2022,Distrito Federal,Rural,Total,17.9,20.8,24.7
575,2022,Distrito Federal,Total,Federal,--,30.5,28.2
576,2022,Distrito Federal,Urbana,Federal,--,30.5,28
577,2022,Distrito Federal,Rural,Federal,--,--,30
578,2022,Distrito Federal,Total,Estadual,20.3,23.7,32.1
579,2022,Distrito Federal,Urbana,Estadual,20.5,23.9,32.6
580,2022,Distrito Federal,Rural,Estadual,18.1,20.6,21.9
581,2022,Distrito Federal,Total,Privada,15,20.7,31.7
582,2022,Distrito Federal,Urbana,Privada,15,20.7,31.5
583,2022,Distrito Federal,Rural,Privada,16.9,27.9,48.9
584,2022,Distrito Federal,Total,Pública,20.3,23.7,31.9
585,2022,Distrito Federal,Urbana,Pública,20.5,23.9,32.4
586,2022,Distrito Federal,Rural,Pública,18.1,20.6,23.1
0,2023,Brasil,Total,Total,15.7,22.5,28.7
1,2023,Brasil,Urbana,Total,15.9,23.8,29.4
2,2023,Brasil,Rural,Total,14.6,16.4,20.9
3,2023,Brasil,Total,Federal,13.1,26.5,30.4
4,2023,Brasil,Urbana,Federal,13.2,26.5,30.3
5,2023,Brasil,Rural,Federal,11.8,--,30.5
6,2023,Brasil,Total,Estadual,16.7,26.2,29
7,2023,Brasil,Urbana,Estadual,19.4,27.4,29.8
8,2023,Brasil,Rural,Estadual,10,15,20.3
9,2023,Brasil,Total,Municipal,17.4,22.5,26.7
10,2023,Brasil,Urbana,Municipal,17.9,24.6,28.4
11,2023,Brasil,Rural,Municipal,14.7,16.5,18.7
12,2023,Brasil,Total,Privada,12.5,19,27
13,2023,Brasil,Urbana,Privada,12.5,19.1,27.1
14,2023,Brasil,Rural,Privada,13.7,17.3,24.1
15,2023,Brasil,Total,Pública,17.4,23.4,29
16,2023,Brasil,Urbana,Pública,18,25.4,29.8
17,2023,Brasil,Rural,Pública,14.6,16.3,20.8
18,2023,Norte,Total,Total,17.6,21.7,26.7
19,2023,Norte,Urbana,Total,18.8,25.2,29.9
20,2023,Norte,Rural,Total,14.2,16,17.3
21,2023,Norte,Total,Federal,15.5,26.1,31.1
22,2023,Norte,Urbana,Federal,15.5,26.1,31.3
23,2023,Norte,Rural,Federal,--,--,30.1
24,2023,Norte,Total,Estadual,11.2,24.6,26.4
25,2023,Norte,Urbana,Estadual,22.4,28,30
26,2023,Norte,Rural,Estadual,7.6,14.1,17
27,2023,Norte,Total,Municipal,18.3,21.3,28
28,2023,Norte,Urbana,Municipal,20.2,25.8,28
29,2023,Norte,Rural,Municipal,14.3,16.4,--
30,2023,Norte,Total,Privada,13.7,18.8,28.5
31,2023,Norte,Urbana,Privada,13.7,18.7,28.9
32,2023,Norte,Rural,Privada,12.2,21.8,22.4
33,2023,Norte,Total,Pública,18.3,22.1,26.5
34,2023,Norte,Urbana,Pública,20.2,26.5,30
35,2023,Norte,Rural,Pública,14.2,16,17.2
36,2023,Nordeste,Total,Total,16.4,21.5,31.2
37,2023,Nordeste,Urbana,Total,16.8,23.1,31.7
38,2023,Nordeste,Rural,Total,15.3,17.3,26.4
39,2023,Nordeste,Total,Federal,16.7,24.8,32.1
40,2023,Nordeste,Urbana,Federal,16.7,24.8,32.1
41,2023,Nordeste,Rural,Federal,--,--,31.9
42,2023,Nordeste,Total,Estadual,10,26.5,31.7
43,2023,Nordeste,Urbana,Estadual,14.3,28.7,32.2
44,2023,Nordeste,Rural,Estadual,9.3,15.5,26.3
45,2023,Nordeste,Total,Municipal,17.7,22.2,24.1
46,2023,Nordeste,Urbana,Municipal,18.9,25.2,27.7
47,2023,Nordeste,Rural,Municipal,15.5,17.4,22.4
48,2023,Nordeste,Total,Privada,13.6,17.9,27.8
49,2023,Nordeste,Urbana,Privada,13.6,17.9,28
50,2023,Nordeste,Rural,Privada,14.3,15.3,22.5
51,2023,Nordeste,Total,Pública,17.6,22.5,31.7
52,2023,Nordeste,Urbana,Pública,18.8,25.5,32.2
53,2023,Nordeste,Rural,Pública,15.4,17.4,26.6
54,2023,Sudeste,Total,Total,15.3,23.8,29.2
55,2023,Sudeste,Urbana,Total,15.4,24.3,29.4
56,2023,Sudeste,Rural,Total,13.3,15.2,22.4
57,2023,Sudeste,Total,Federal,14.3,26.1,30
58,2023,Sudeste,Urbana,Federal,14.7,26.1,30.1
59,2023,Sudeste,Rural,Federal,11.8,--,30
60,2023,Sudeste,Total,Estadual,7.2,28.2,29.9
61,2023,Sudeste,Urbana,Estadual,8.3,28.7,30.1
62,2023,Sudeste,Rural,Estadual,5.7,16.3,21.3
63,2023,Sudeste,Total,Municipal,17.8,23.7,28.6
64,2023,Sudeste,Urbana,Municipal,18.1,24.6,28.8
65,2023,Sudeste,Rural,Municipal,13.5,14.8,19.2
66,2023,Sudeste,Total,Privada,11.9,19.5,25.9
67,2023,Sudeste,Urbana,Privada,11.9,19.5,25.9
68,2023,Sudeste,Rural,Privada,12.8,19.3,24.7
69,2023,Sudeste,Total,Pública,17.8,25.2,29.9
70,2023,Sudeste,Urbana,Pública,18.1,26.1,30.1
71,2023,Sudeste,Rural,Pública,13.4,15,22.2
72,2023,Sul,Total,Total,14.2,21.6,25.4
73,2023,Sul,Urbana,Total,14.3,22.6,25.7
74,2023,Sul,Rural,Total,12.5,13.8,19
75,2023,Sul,Total,Federal,9,27.7,27.5
76,2023,Sul,Urbana,Federal,9,27.7,27.1
77,2023,Sul,Rural,Federal,--,--,30.5
78,2023,Sul,Total,Estadual,9.6,22.9,24.9
79,2023,Sul,Urbana,Estadual,12.9,23.9,25.2
80,2023,Sul,Rural,Estadual,8.4,13.9,18
81,2023,Sul,Total,Municipal,15,21,19.8
82,2023,Sul,Urbana,Municipal,15.2,22.3,26.1
83,2023,Sul,Rural,Municipal,12.7,13.8,8.1
84,2023,Sul,Total,Privada,12.1,21,28.6
85,2023,Sul,Urbana,Privada,12.1,21.1,28.6
86,2023,Sul,Rural,Privada,11,15.1,29.8
87,2023,Sul,Total,Pública,15,21.7,24.9
88,2023,Sul,Urbana,Pública,15.2,22.9,25.3
89,2023,Sul,Rural,Pública,12.5,13.8,18.7
90,2023,Centro-Oeste,Total,Total,17.8,23.5,27.7
91,2023,Centro-Oeste,Urbana,Total,18,24.4,28.6
92,2023,Centro-Oeste,Rural,Total,14.2,15.7,17.6
93,2023,Centro-Oeste,Total,Federal,6.2,30.4,29.5
94,2023,Centro-Oeste,Urbana,Federal,6.2,30.4,29.6
95,2023,Centro-Oeste,Rural,Federal,--,--,28.9
96,2023,Centro-Oeste,Total,Estadual,20.2,25.9,27.5
97,2023,Centro-Oeste,Urbana,Estadual,20.4,26.9,28.6
98,2023,Centro-Oeste,Rural,Estadual,17.4,17.1,16
99,2023,Centro-Oeste,Total,Municipal,19.4,23.7,19.4
100,2023,Centro-Oeste,Urbana,Municipal,19.8,25.4,22.9
101,2023,Centro-Oeste,Rural,Municipal,14,15.1,13.8
102,2023,Centro-Oeste,Total,Privada,14.1,19.2,28.3
103,2023,Centro-Oeste,Urbana,Privada,14.1,19.2,28.3
104,2023,Centro-Oeste,Rural,Privada,14.3,22.4,26.7
105,2023,Centro-Oeste,Total,Pública,19.4,24.6,27.6
106,2023,Centro-Oeste,Urbana,Pública,19.8,26,28.7
107,2023,Centro-Oeste,Rural,Pública,14.2,15.7,17.3
108,2023,Rondônia,Total,Total,18.2,22.3,26.7
109,2023,Rondônia,Urbana,Total,18.5,24,27.4
110,2023,Rondônia,Rural,Total,15.8,15.7,19.2
111,2023,Rondônia,Total,Federal,--,--,33.5
112,2023,Rondônia,Urbana,Federal,--,--,34.5
113,2023,Rondônia,Rural,Federal,--,--,31
114,2023,Rondônia,Total,Estadual,--,24.6,26.2
115,2023,Rondônia,Urbana,Estadual,--,26.7,27
116,2023,Rondônia,Rural,Estadual,--,11.3,14.8
117,2023,Rondônia,Total,Municipal,19,20.9,--
118,2023,Rondônia,Urbana,Municipal,19.5,22.7,--
119,2023,Rondônia,Rural,Municipal,15.8,16.8,--
120,2023,Rondônia,Total,Privada,14.7,20.3,27.9
121,2023,Rondônia,Urbana,Privada,14.7,20,28.3
122,2023,Rondônia,Rural,Privada,7.5,27.2,26.1
123,2023,Rondônia,Total,Pública,19,22.5,26.6
124,2023,Rondônia,Urbana,Pública,19.5,24.6,27.3
125,2023,Rondônia,Rural,Pública,15.8,15.4,17.9
126,2023,Acre,Total,Total,17.7,20.8,21.6
127,2023,Acre,Urbana,Total,21.1,25.7,29
128,2023,Acre,Rural,Total,11,15,12.3
129,2023,Acre,Total,Federal,25,27.9,34.9
130,2023,Acre,Urbana,Federal,25,27.9,35.9
131,2023,Acre,Rural,Federal,--,--,31.8
132,2023,Acre,Total,Estadual,7.4,21.9,20.9
133,2023,Acre,Urbana,Estadual,--,27.6,28.8
134,2023,Acre,Rural,Estadual,7.4,14.5,12
135,2023,Acre,Total,Municipal,18.1,19.3,--
136,2023,Acre,Urbana,Municipal,21.8,23.9,--
137,2023,Acre,Rural,Municipal,11.3,15.6,--
138,2023,Acre,Total,Privada,14.2,20.6,27.7
139,2023,Acre,Urbana,Privada,14.2,20.6,27.7
140,2023,Acre,Total,Pública,17.9,20.8,21.3
141,2023,Acre,Urbana,Pública,21.8,26.3,29.1
142,2023,Acre,Rural,Pública,11,15,12.3
143,2023,Amazonas,Total,Total,17.5,22,25.8
144,2023,Amazonas,Urbana,Total,18.5,26.7,31.3
145,2023,Amazonas,Rural,Total,14.5,14.6,14.3
146,2023,Amazonas,Total,Federal,--,27.6,32.1
147,2023,Amazonas,Urbana,Federal,--,27.6,32.1
148,2023,Amazonas,Rural,Federal,--,--,31.6
149,2023,Amazonas,Total,Estadual,--,28.3,25.6
150,2023,Amazonas,Urbana,Estadual,--,30.4,31.7
151,2023,Amazonas,Rural,Estadual,--,13.5,14.1
152,2023,Amazonas,Total,Municipal,18.6,20.5,--
153,2023,Amazonas,Urbana,Municipal,20.4,26.9,--
154,2023,Amazonas,Rural,Municipal,14.5,14.7,--
155,2023,Amazonas,Total,Privada,12.3,18.2,26.1
156,2023,Amazonas,Urbana,Privada,12.3,18.2,26
157,2023,Amazonas,Rural,Privada,6,21.4,35
158,2023,Amazonas,Total,Pública,18.6,22.4,25.8
159,2023,Amazonas,Urbana,Pública,20.4,28.2,31.7
160,2023,Amazonas,Rural,Pública,14.5,14.6,14.2
161,2023,Roraima,Total,Total,19,21.4,22.3
162,2023,Roraima,Urbana,Total,20.7,25.5,27
163,2023,Roraima,Rural,Total,14.8,14.8,13.3
164,2023,Roraima,Total,Federal,--,24.4,28.4
165,2023,Roraima,Urbana,Federal,--,24.4,30.7
166,2023,Roraima,Rural,Federal,--,--,24.3
167,2023,Roraima,Total,Estadual,--,20.5,21.8
168,2023,Roraima,Urbana,Estadual,--,27.4,26.8
169,2023,Roraima,Rural,Estadual,--,14.6,12.8
170,2023,Roraima,Total,Municipal,19.7,22.4,--
171,2023,Roraima,Urbana,Municipal,22.3,25.2,--
172,2023,Roraima,Rural,Municipal,14.8,15,--
173,2023,Roraima,Total,Privada,15.8,20.6,24.6
174,2023,Roraima,Urbana,Privada,15.8,20.6,26.1
175,2023,Roraima,Rural,Privada,--,--,5
176,2023,Roraima,Total,Pública,19.7,21.5,22.1
177,2023,Roraima,Urbana,Pública,22.3,26,27
178,2023,Roraima,Rural,Pública,14.8,14.8,13.4
179,2023,Pará,Total,Total,17.3,21.7,29
180,2023,Pará,Urbana,Total,18.6,24.9,31.3
181,2023,Pará,Rural,Total,14.6,17.4,22.1
182,2023,Pará,Total,Federal,13.6,25.5,29.6
183,2023,Pará,Urbana,Federal,13.6,25.5,29.6
184,2023,Pará,Rural,Federal,--,--,30.5
185,2023,Pará,Total,Estadual,22.4,25.5,28.8
186,2023,Pará,Urbana,Estadual,22.4,26.8,31.5
187,2023,Pará,Rural,Estadual,--,16.7,22
188,2023,Pará,Total,Municipal,17.8,21.7,28
189,2023,Pará,Urbana,Municipal,19.9,26.4,28
190,2023,Pará,Rural,Municipal,14.6,17.4,--
191,2023,Pará,Total,Privada,14.1,18.5,30.2
192,2023,Pará,Urbana,Privada,14.1,18.6,30.7
193,2023,Pará,Rural,Privada,13.6,17.2,21.2
194,2023,Pará,Total,Pública,17.8,22.1,28.9
195,2023,Pará,Urbana,Pública,19.9,26.5,31.4
196,2023,Pará,Rural,Pública,14.6,17.4,22.1
197,2023,Amapá,Total,Total,16.3,21.1,27.9
198,2023,Amapá,Urbana,Total,17.3,24.7,30.7
199,2023,Amapá,Rural,Total,12.8,13.6,17.9
200,2023,Amapá,Total,Federal,--,--,30.8
201,2023,Amapá,Urbana,Federal,--,--,30.8
202,2023,Amapá,Total,Estadual,7.8,22.2,27.8
203,2023,Amapá,Urbana,Estadual,--,28.1,30.8
204,2023,Amapá,Rural,Estadual,7.8,13.8,18.1
205,2023,Amapá,Total,Municipal,17.7,20.4,--
206,2023,Amapá,Urbana,Municipal,19.3,23.5,--
207,2023,Amapá,Rural,Municipal,13.2,13.4,--
208,2023,Amapá,Total,Privada,10.9,18.3,27.6
209,2023,Amapá,Urbana,Privada,10.9,18.4,29.6
210,2023,Amapá,Rural,Privada,--,9.8,15
211,2023,Amapá,Total,Pública,17.5,21.4,27.9
212,2023,Amapá,Urbana,Pública,19.3,25.9,30.8
213,2023,Amapá,Rural,Pública,12.8,13.7,18.1
214,2023,Tocantins,Total,Total,18.6,21.7,24.4
215,2023,Tocantins,Urbana,Total,19.4,24,26
216,2023,Tocantins,Rural,Total,13,12.7,14.5
217,2023,Tocantins,Total,Federal,--,--,30.2
218,2023,Tocantins,Urbana,Federal,--,--,29.7
219,2023,Tocantins,Rural,Federal,--,--,31.4
220,2023,Tocantins,Total,Estadual,--,23.3,24
221,2023,Tocantins,Urbana,Estadual,--,26.3,25.8
222,2023,Tocantins,Rural,Estadual,--,12.4,13
223,2023,Tocantins,Total,Municipal,19.4,21.3,--
224,2023,Tocantins,Urbana,Municipal,20.5,24,--
225,2023,Tocantins,Rural,Municipal,13,12.7,--
226,2023,Tocantins,Total,Privada,14.1,19,26.3
227,2023,Tocantins,Urbana,Privada,14.1,18.9,26.1
228,2023,Tocantins,Rural,Privada,17,25,30.4
229,2023,Tocantins,Total,Pública,19.4,22,24.2
230,2023,Tocantins,Urbana,Pública,20.5,24.8,26
231,2023,Tocantins,Rural,Pública,13,12.6,14.2
232,2023,Maranhão,Total,Total,16.1,20.4,32.3
233,2023,Maranhão,Urbana,Total,17.1,23.6,33.8
234,2023,Maranhão,Rural,Total,14.5,16.6,26
235,2023,Maranhão,Total,Federal,--,19.3,35.7
236,2023,Maranhão,Urbana,Federal,--,19.3,35.5
237,2023,Maranhão,Rural,Federal,--,--,36.3
238,2023,Maranhão,Total,Estadual,14.9,22.3,33
239,2023,Maranhão,Urbana,Estadual,14.9,34.6,34.5
240,2023,Maranhão,Rural,Estadual,--,16.2,26.1
241,2023,Maranhão,Total,Municipal,16.7,20.8,25.3
242,2023,Maranhão,Urbana,Municipal,18.4,25.2,32
243,2023,Maranhão,Rural,Municipal,14.5,16.6,23.3
244,2023,Maranhão,Total,Privada,14.2,18,24.7
245,2023,Maranhão,Urbana,Privada,14,18.1,25.6
246,2023,Maranhão,Rural,Privada,14.7,15.9,18.1
247,2023,Maranhão,Total,Pública,16.7,20.8,32.9
248,2023,Maranhão,Urbana,Pública,18.4,25.3,34.6
249,2023,Maranhão,Rural,Pública,14.5,16.6,26.4
250,2023,Piauí,Total,Total,16.6,20.6,27.8
251,2023,Piauí,Urbana,Total,17.5,23.1,28.1
252,2023,Piauí,Rural,Total,14.3,15.3,24.2
253,2023,Piauí,Total,Federal,--,--,35.1
254,2023,Piauí,Urbana,Federal,--,--,35
255,2023,Piauí,Rural,Federal,--,--,36.1
256,2023,Piauí,Total,Estadual,--,24.5,27.3
257,2023,Piauí,Urbana,Estadual,--,24.7,27.6
258,2023,Piauí,Rural,Estadual,--,12.1,23.2
259,2023,Piauí,Total,Municipal,16.9,20.6,--
260,2023,Piauí,Urbana,Municipal,18.4,24.2,--
261,2023,Piauí,Rural,Municipal,14.3,15.3,--
262,2023,Piauí,Total,Privada,14.7,19.4,28.4
263,2023,Piauí,Urbana,Privada,14.7,19.4,28.5
264,2023,Piauí,Rural,Privada,--,24.3,24
265,2023,Piauí,Total,Pública,16.9,20.8,27.8
266,2023,Piauí,Urbana,Pública,18.4,24.3,28
267,2023,Piauí,Rural,Pública,14.3,15.3,24.2
268,2023,Ceará,Total,Total,16.8,22.1,35.3
269,2023,Ceará,Urbana,Total,16.9,23.5,35.6
270,2023,Ceará,Rural,Total,16.4,17.9,31.7
271,2023,Ceará,Total,Federal,14,28.8,29
272,2023,Ceará,Urbana,Federal,14,28.8,29.1
273,2023,Ceará,Rural,Federal,--,--,26.9
274,2023,Ceará,Total,Estadual,10.5,18.7,36.3
275,2023,Ceará,Urbana,Estadual,11.6,24.4,36.6
276,2023,Ceará,Rural,Estadual,10,11.9,32
277,2023,Ceará,Total,Municipal,18.2,23.5,--
278,2023,Ceará,Urbana,Municipal,19,26.1,--
279,2023,Ceará,Rural,Municipal,16.5,18,--
280,2023,Ceará,Total,Privada,13.7,17.9,28.6
281,2023,Ceará,Urbana,Privada,13.7,17.9,28.6
282,2023,Ceará,Rural,Privada,11.6,9,13.2
283,2023,Ceará,Total,Pública,18.1,23.4,36.1
284,2023,Ceará,Urbana,Pública,18.9,26.1,36.5
285,2023,Ceará,Rural,Pública,16.4,17.9,31.9
286,2023,Rio Grande do Norte,Total,Total,16.1,21.5,31.9
287,2023,Rio Grande do Norte,Urbana,Total,16.2,22.5,32
288,2023,Rio Grande do Norte,Rural,Total,15.6,17.6,29.9
289,2023,Rio Grande do Norte,Total,Federal,20,22.5,36.9
290,2023,Rio Grande do Norte,Urbana,Federal,20,22.5,37
291,2023,Rio Grande do Norte,Rural,Federal,--,--,35.8
292,2023,Rio Grande do Norte,Total,Estadual,--,25.4,32
