,year,region,location,adm,elem_1,elem_2,elem_3,elem_4,elem_5,prim_1,prim_2,prim_3,prim_4,prim_5,sec_1,sec_2,sec_3,sec_4,sec_5
413,2021,Espírito Santo,Total,Federal,85.7,14.3,0,0,0,--,--,--,--,--,72.9,13.7,8.5,3.7,1.2
414,2021,Espírito Santo,Urbana,Federal,85.7,14.3,0,0,0,--,--,--,--,--,72.6,15.2,8,2.8,1.4
415,2021,Espírito Santo,Rural,Federal,--,--,--,--,--,--,--,--,--,--,74.2,8.4,10.5,6.9,0
416,2021,Espírito Santo,Total,Estadual,--,--,--,--,--,82.8,1.7,13.3,2,0.2,82.5,2.5,12.2,2.5,0.3
417,2021,Espírito Santo,Urbana,Estadual,--,--,--,--,--,84.2,1.9,11.8,1.9,0.2,82.6,2.6,12.1,2.5,0.2
418,2021,Espírito Santo,Rural,Estadual,--,--,--,--,--,70.8,0.3,26.1,2.5,0.3,79.9,0,16.5,3.2,0.4
419,2021,Espírito Santo,Total,Municipal,57.9,1.6,35.5,3.4,1.6,80.2,2.4,14,2.1,1.3,60,0,14.3,25.7,0
420,2021,Espírito Santo,Urbana,Municipal,58,1.6,35.5,3.4,1.5,83.2,2.6,10.8,2.1,1.3,--,--,--,--,--
421,2021,Espírito Santo,Rural,Municipal,57.3,1.1,36.2,2.9,2.5,63.7,0.9,31.3,2.1,2,60,0,14.3,25.7,0
422,2021,Espírito Santo,Total,Privada,44.8,2.3,41.1,5.2,6.6,79.5,5.4,8.7,2.5,3.9,74.3,3,16.9,5.1,0.7
423,2021,Espírito Santo,Urbana,Privada,44.6,2.4,41.3,5.2,6.5,79.6,5.4,8.6,2.5,3.9,75.2,2.9,16.4,4.6,0.9
424,2021,Espírito Santo,Rural,Privada,100,0,0,0,0,69.5,3.1,19.5,6.3,1.6,56.6,4.5,25,13.9,0
425,2021,Espírito Santo,Total,Pública,57.9,1.6,35.5,3.4,1.6,80.7,2.2,13.9,2.1,1.1,81.8,3.3,11.9,2.6,0.4
426,2021,Espírito Santo,Urbana,Pública,58,1.6,35.5,3.4,1.5,83.4,2.5,11,2,1.1,82,3.3,11.8,2.5,0.4
427,2021,Espírito Santo,Rural,Pública,57.3,1.1,36.2,2.9,2.5,64.7,0.8,30.6,2.1,1.8,77.5,3,14.3,5,0.2
428,2021,Rio de Janeiro,Total,Total,28,2.2,24.3,4.6,40.9,55.4,3.8,11.8,3.1,25.9,77.4,1.9,17.3,1.3,2.1
429,2021,Rio de Janeiro,Urbana,Total,27.8,2.2,24.4,4.7,40.9,55.8,3.9,11.5,3.1,25.7,77.6,1.9,17,1.3,2.2
430,2021,Rio de Janeiro,Rural,Total,32.1,1.8,23.3,3.7,39.1,49.2,2.6,16.6,3.1,28.5,72.9,0.8,24.9,0.6,0.8
431,2021,Rio de Janeiro,Total,Federal,33.8,2.3,39.2,13.5,11.2,75,12.4,5.6,2.4,4.6,84,7.1,5.3,2.4,1.2
432,2021,Rio de Janeiro,Urbana,Federal,33.8,2.3,39.2,13.5,11.2,75,12.4,5.6,2.4,4.6,84.1,7.1,5.3,2.4,1.1
433,2021,Rio de Janeiro,Rural,Federal,--,--,--,--,--,--,--,--,--,--,81.5,10.1,4.2,2.5,1.7
434,2021,Rio de Janeiro,Total,Estadual,50,28.6,0,3.6,17.8,88.9,1.2,9.1,0.3,0.5,79.8,0.9,18.4,0.5,0.4
435,2021,Rio de Janeiro,Urbana,Estadual,50,28.6,0,3.6,17.8,89,1.3,8.8,0.3,0.6,80.2,1,18.1,0.5,0.2
436,2021,Rio de Janeiro,Rural,Estadual,--,--,--,--,--,87,0.5,12.4,0.1,0,72.8,0.3,26,0.4,0.5
437,2021,Rio de Janeiro,Total,Municipal,37.3,2.2,25.7,4.9,29.9,58.7,3.8,15.1,4.1,18.3,77.8,3.9,14.4,3.4,0.5
438,2021,Rio de Janeiro,Urbana,Municipal,37.8,2.3,26,5,28.9,60.1,3.9,14.8,4.2,17,77.8,3.9,14.4,3.4,0.5
439,2021,Rio de Janeiro,Rural,Municipal,32.8,1.8,23.4,3.9,38.1,46.9,2.7,17.5,3.4,29.5,--,--,--,--,--
440,2021,Rio de Janeiro,Total,Privada,15.5,2.2,22.3,4.2,55.8,45.1,4.2,8.1,2.3,40.3,70.1,3.7,15.9,3.4,6.9
441,2021,Rio de Janeiro,Urbana,Privada,15.5,2.2,22.3,4.2,55.8,45.1,4.2,8.1,2.3,40.3,70.1,3.7,15.9,3.4,6.9
442,2021,Rio de Janeiro,Rural,Privada,20.2,1.5,21.7,0.5,56.1,43.3,2.6,8.3,1.8,44,69.3,2.9,18.1,1.9,7.8
443,2021,Rio de Janeiro,Total,Pública,37.3,2.3,25.8,4.9,29.7,62.3,3.6,14.3,3.7,16.1,80,1.3,17.8,0.6,0.3
444,2021,Rio de Janeiro,Urbana,Pública,37.8,2.3,26,5,28.9,63.6,3.7,14,3.7,15,80.3,1.3,17.4,0.6,0.4
445,2021,Rio de Janeiro,Rural,Pública,32.8,1.8,23.4,3.9,38.1,49.6,2.6,17.2,3.2,27.4,73.1,0.6,25.3,0.5,0.5
446,2021,São Paulo,Total,Total,72.9,0.1,17.5,0.5,9,81.7,0.7,15.6,0.2,1.8,74.8,1.1,23.7,0.2,0.2
447,2021,São Paulo,Urbana,Total,72.9,0.1,17.5,0.5,9,81.9,0.7,15.5,0.2,1.7,74.9,1.1,23.6,0.2,0.2
448,2021,São Paulo,Rural,Total,67.4,0,23.3,0.5,8.8,76.3,0.5,20,0.1,3.1,70,0.5,28.7,0.5,0.3
449,2021,São Paulo,Total,Federal,60,0,36,0,4,84.5,0,10.3,0,5.2,71.2,13.7,10.4,4.1,0.6
450,2021,São Paulo,Urbana,Federal,54.8,0,40.4,0,4.8,84.5,0,10.3,0,5.2,71.2,13.7,10.4,4.1,0.6
451,2021,São Paulo,Rural,Federal,85.7,0,14.3,0,0,--,--,--,--,--,--,--,--,--,--
452,2021,São Paulo,Total,Estadual,78.5,0,10,1.4,10.1,82.5,0.3,15.7,0.2,1.3,74.7,0.8,24.3,0.1,0.1
453,2021,São Paulo,Urbana,Estadual,81.6,0,11.1,1.1,6.2,82.7,0.3,15.6,0.2,1.2,74.9,0.8,24.2,0.1,0
454,2021,São Paulo,Rural,Estadual,58.6,0,3.4,3.4,34.6,74,0.2,21.1,0.2,4.5,69.3,0.5,29.3,0.4,0.5
455,2021,São Paulo,Total,Municipal,73.7,0,17.2,0.4,8.7,84.5,0.6,13.1,0.2,1.6,78.8,3.1,17.8,0.3,0
456,2021,São Paulo,Urbana,Municipal,73.8,0,17.1,0.4,8.7,84.8,0.6,12.9,0.2,1.5,78.9,3.1,17.7,0.3,0
457,2021,São Paulo,Rural,Municipal,67.9,0,24,0.4,7.7,77.7,0.6,18.9,0.1,2.7,74.8,0,25.2,0,0
458,2021,São Paulo,Total,Privada,71.6,0.1,18,0.6,9.7,77.1,1.3,19,0.3,2.3,74.9,1.9,22.3,0.4,0.5
459,2021,São Paulo,Urbana,Privada,71.6,0.1,18,0.6,9.7,77.1,1.3,19,0.3,2.3,74.9,1.9,22.3,0.4,0.5
460,2021,São Paulo,Rural,Privada,63.4,0,20.4,0.5,15.7,71.6,1,25.5,0,1.9,75.9,0.7,22.6,0.8,0
461,2021,São Paulo,Total,Pública,73.7,0,17.2,0.4,8.7,83.7,0.5,14.1,0.2,1.5,74.8,0.9,24.1,0.1,0.1
462,2021,São Paulo,Urbana,Pública,73.8,0,17.1,0.4,8.7,83.9,0.5,14,0.2,1.4,74.9,0.9,24,0.1,0.1
463,2021,São Paulo,Rural,Pública,67.9,0,23.7,0.4,8,76.7,0.5,19.5,0.1,3.2,69.4,0.5,29.2,0.4,0.5
464,2021,Paraná,Total,Total,67.7,0.6,16.9,2.4,12.4,78.8,1.8,13.7,1.9,3.8,82.5,2.6,11.8,2.1,1
465,2021,Paraná,Urbana,Total,67.7,0.6,16.9,2.4,12.4,79.6,1.9,13.1,2,3.4,83,2.7,11.4,2.1,0.8
466,2021,Paraná,Rural,Total,66.8,0.1,15.6,1.1,16.4,69.3,0.7,20.1,1.7,8.2,76,1.7,16.8,2.7,2.8
467,2021,Paraná,Total,Federal,--,--,--,--,--,84.4,8.5,7.1,0,0,71.3,11.5,12.2,5,0
468,2021,Paraná,Urbana,Federal,--,--,--,--,--,84.4,8.5,7.1,0,0,71.3,11.3,12.4,4.9,0.1
469,2021,Paraná,Rural,Federal,--,--,--,--,--,--,--,--,--,--,70,15.4,6.2,8.4,0
470,2021,Paraná,Total,Estadual,28.7,0,6.1,1.8,63.4,82.3,2,13,1.4,1.3,84,2.3,11.2,1.6,0.9
471,2021,Paraná,Urbana,Estadual,70,0,13.3,6.7,10,82.9,2.1,12.9,1.3,0.8,84.6,2.3,10.8,1.5,0.8
472,2021,Paraná,Rural,Estadual,19.4,0,4.5,0.7,75.4,76.7,1.2,13.9,1.9,6.3,76.1,1.5,16.9,2.6,2.9
473,2021,Paraná,Total,Municipal,73.3,0.3,13.7,2,10.7,78.5,0.7,14.6,1.8,4.4,--,--,--,--,--
474,2021,Paraná,Urbana,Municipal,73.5,0.3,13.6,2.1,10.5,80,0.8,13.6,1.9,3.7,--,--,--,--,--
475,2021,Paraná,Rural,Municipal,70,0.1,16.1,1,12.8,64.2,0.3,24.3,1.5,9.7,--,--,--,--,--
476,2021,Paraná,Total,Privada,48.5,1.5,27.8,3.5,18.7,74.1,4.1,12.7,3.1,6,74.8,3.6,15.3,5.4,0.9
477,2021,Paraná,Urbana,Privada,48.6,1.5,27.7,3.5,18.7,74.1,4.1,12.7,3.1,6,74.8,3.6,15.2,5.4,1
478,2021,Paraná,Rural,Privada,40,0,35,15,10,70.8,3.9,21,0,4.3,73,1.7,21.2,4.1,0
479,2021,Paraná,Total,Pública,73.2,0.3,13.7,2,10.8,80,1.2,13.9,1.7,3.2,83.7,2.5,11.3,1.6,0.9
480,2021,Paraná,Urbana,Pública,73.5,0.3,13.6,2.1,10.5,81.1,1.3,13.3,1.7,2.6,84.3,2.5,10.8,1.5,0.9
481,2021,Paraná,Rural,Pública,67,0.1,15.4,1,16.5,69.3,0.7,20.1,1.7,8.2,76.1,1.7,16.8,2.7,2.7
482,2021,Santa Catarina,Total,Total,57.7,1.8,30.8,2.2,7.5,75.1,1.9,13.7,2.1,7.2,64,0.6,21.3,3.4,10.7
483,2021,Santa Catarina,Urbana,Total,57.9,1.8,30.5,2.2,7.6,75.5,2,13.4,2.1,7,64.1,0.6,21.3,3.4,10.6
484,2021,Santa Catarina,Rural,Total,54.5,1.6,34.4,2.2,7.3,72,1.3,16.9,1.6,8.2,60.5,0.7,21.4,4.7,12.7
485,2021,Santa Catarina,Total,Federal,90.9,0,9.1,0,0,79.5,15.7,2.6,2.2,0,29.5,4.3,35,28.8,2.4
486,2021,Santa Catarina,Urbana,Federal,90.9,0,9.1,0,0,79.5,15.7,2.6,2.2,0,27.7,4.1,36,29.7,2.5
487,2021,Santa Catarina,Rural,Federal,--,--,--,--,--,--,--,--,--,--,76.5,9.8,7.7,6,0
488,2021,Santa Catarina,Total,Estadual,22.7,4.5,72.8,0,0,72.2,0.2,16.4,2.1,9.1,65.5,0.2,20.7,2.2,11.4
489,2021,Santa Catarina,Urbana,Estadual,22.7,4.5,72.8,0,0,72.7,0.2,16.1,2,9,65.6,0.3,20.6,2.1,11.4
490,2021,Santa Catarina,Rural,Estadual,--,--,--,--,--,67.2,0,19.8,2.4,10.6,59.3,0.1,22.1,4.7,13.8
491,2021,Santa Catarina,Total,Municipal,60.9,1.8,31.6,1.8,3.9,80.8,3.5,10.5,1.6,3.6,79.7,0,18.5,0,1.8
492,2021,Santa Catarina,Urbana,Municipal,61.4,1.8,31.3,1.7,3.8,81.6,3.7,9.8,1.7,3.2,90.5,0,9.5,0,0
493,2021,Santa Catarina,Rural,Municipal,54.6,1.6,34.9,2,6.9,76,2.2,14.6,0.9,6.3,74,0,23.3,0,2.7
494,2021,Santa Catarina,Total,Privada,41,1.6,26.4,4.6,26.4,69.3,6.1,10.5,3.8,10.3,63,4.8,22.2,6.3,3.7
495,2021,Santa Catarina,Urbana,Privada,40.9,1.6,26.6,4.6,26.3,69.3,6.1,10.5,3.8,10.3,63,4.7,22.2,6.3,3.8
496,2021,Santa Catarina,Rural,Privada,45.1,0,5.5,8.8,40.6,52.2,13.9,14.8,2.6,16.5,62.3,9.1,24,4.6,0
497,2021,Santa Catarina,Total,Pública,60.9,1.8,31.6,1.8,3.9,75.7,1.5,14,1.9,6.9,64,0.4,21.2,3.3,11.1
498,2021,Santa Catarina,Urbana,Pública,61.4,1.8,31.3,1.7,3.8,76.1,1.5,13.7,1.9,6.8,64.1,0.4,21.2,3.2,11.1
499,2021,Santa Catarina,Rural,Pública,54.6,1.6,34.9,2,6.9,72.1,1.2,16.9,1.6,8.2,60.5,0.6,21.4,4.7,12.8
500,2021,Rio Grande do Sul,Total,Total,52.4,1.1,20,2.7,23.8,67.7,1.8,21.2,2.5,6.8,69,1.5,24.1,2.8,2.6
501,2021,Rio Grande do Sul,Urbana,Total,52.3,1.1,19.5,2.7,24.4,69.5,1.9,19.4,2.5,6.7,69.1,1.5,23.9,2.8,2.7
502,2021,Rio Grande do Sul,Rural,Total,53.7,0.9,27.1,2.8,15.5,56.6,1.3,32.4,2.1,7.6,65,1.4,29.5,2.1,2
503,2021,Rio Grande do Sul,Total,Federal,100,0,0,0,0,82.9,9.9,3.9,3.3,0,80.1,7.7,7.8,4,0.4
504,2021,Rio Grande do Sul,Urbana,Federal,100,0,0,0,0,82.9,9.9,3.9,3.3,0,79.5,7.6,8.3,4.2,0.4
505,2021,Rio Grande do Sul,Rural,Federal,--,--,--,--,--,--,--,--,--,--,82.8,8,5.8,3,0.4
506,2021,Rio Grande do Sul,Total,Estadual,36.1,0.8,4.1,6.6,52.4,68.1,0.5,22.9,2.5,6,68.2,0.9,25.5,2.6,2.8
507,2021,Rio Grande do Sul,Urbana,Estadual,56.3,2.1,4.2,4.2,33.2,70.3,0.5,20.9,2.5,5.8,68.4,0.9,25.2,2.7,2.8
508,2021,Rio Grande do Sul,Rural,Estadual,23,0,4.1,8.1,64.8,49.9,0.5,39.9,2.7,7,63.1,0.2,32.1,2,2.6
509,2021,Rio Grande do Sul,Total,Municipal,61.5,1.1,21.5,2.7,13.2,67,2.1,22.2,2.3,6.4,56.6,1.2,40.3,1.4,0.5
510,2021,Rio Grande do Sul,Urbana,Municipal,62.1,1.1,20.9,2.7,13.2,69.1,2.3,20.2,2.4,6,58,1.2,38.8,1.5,0.5
511,2021,Rio Grande do Sul,Rural,Municipal,54.7,1,28,2.7,13.6,58.8,1.5,30.2,1.9,7.6,51.9,1.4,45.3,1.4,0
512,2021,Rio Grande do Sul,Total,Privada,31.5,1.1,16.7,2.7,48,69.2,3.7,13.3,3,10.8,72.3,3.8,17.4,3.7,2.8
513,2021,Rio Grande do Sul,Urbana,Privada,31.5,1.1,16.8,2.7,47.9,69.4,3.7,13.3,3,10.6,72.5,3.9,17.1,3.7,2.8
514,2021,Rio Grande do Sul,Rural,Privada,41.7,0,6.3,6.3,45.7,37.7,0,14.8,2.8,44.7,54.5,0,44.2,0,1.3
515,2021,Rio Grande do Sul,Total,Pública,61.4,1.1,21.4,2.7,13.4,67.4,1.5,22.4,2.4,6.3,68.5,1.2,25,2.7,2.6
516,2021,Rio Grande do Sul,Urbana,Pública,62.1,1.1,20.8,2.7,13.3,69.6,1.6,20.4,2.5,5.9,68.7,1.1,24.8,2.7,2.7
517,2021,Rio Grande do Sul,Rural,Pública,53.9,0.9,27.4,2.8,15,56.7,1.3,32.5,2.1,7.4,65.3,1.4,29,2.1,2.2
518,2021,Mato Grosso do Sul,Total,Total,58.9,0.8,33.5,2.1,4.7,80.9,1.6,11.8,1.9,3.8,73.8,2.7,20.2,2.3,1
519,2021,Mato Grosso do Sul,Urbana,Total,59.3,0.8,34,2,3.9,84.4,1.7,10.3,1.4,2.2,75,2.6,19.6,2,0.8
520,2021,Mato Grosso do Sul,Rural,Total,52.9,1.2,25,3.5,17.4,58.8,1.1,21.2,4.9,14,61.4,3.1,25.9,5.4,4.2
521,2021,Mato Grosso do Sul,Total,Federal,--,--,--,--,--,97.3,0,1.3,1.4,0,76.4,12.8,8.1,2.3,0.4
522,2021,Mato Grosso do Sul,Urbana,Federal,--,--,--,--,--,97.3,0,1.3,1.4,0,78.4,10,8.8,2.2,0.6
523,2021,Mato Grosso do Sul,Rural,Federal,--,--,--,--,--,--,--,--,--,--,63.9,29.8,3.5,2.8,0
524,2021,Mato Grosso do Sul,Total,Estadual,41.4,0,55.2,0,3.4,81.9,1.7,13.9,1.6,0.9,74.2,2.1,20.6,2.2,0.9
525,2021,Mato Grosso do Sul,Urbana,Estadual,41.4,0,55.2,0,3.4,82.2,1.6,13.5,1.7,1,75.5,2.2,19.9,1.8,0.6
526,2021,Mato Grosso do Sul,Rural,Estadual,--,--,--,--,--,78.6,1.8,17.3,1.3,1,60.7,1.1,27.6,6,4.6
527,2021,Mato Grosso do Sul,Total,Municipal,60.3,0.7,34.5,1.7,2.8,81.9,1.4,10.8,2,3.9,95.2,0,4.8,0,0
528,2021,Mato Grosso do Sul,Urbana,Municipal,60.9,0.7,35.2,1.5,1.7,88.4,1.4,8.1,1.2,0.9,--,--,--,--,--
529,2021,Mato Grosso do Sul,Rural,Municipal,53.1,1.2,25.2,3.5,17,54.9,1,22,5.6,16.5,95.2,0,4.8,0,0
530,2021,Mato Grosso do Sul,Total,Privada,52.4,1.1,28.3,4.3,13.9,76.5,2.5,12.9,1.8,6.3,70.3,2.8,21.4,3.2,2.3
531,2021,Mato Grosso do Sul,Urbana,Privada,52.5,1.1,28.4,4.3,13.7,76.4,2.5,12.9,1.8,6.4,70.6,2.8,21,3.3,2.3
532,2021,Mato Grosso do Sul,Rural,Privada,40,0,0,0,60,96.2,3.8,0,0,0,60.5,3.8,35.7,0,0
533,2021,Mato Grosso do Sul,Total,Pública,60.2,0.7,34.5,1.7,2.9,82,1.4,11.6,1.9,3.1,74.3,2.6,20,2.2,0.9
534,2021,Mato Grosso do Sul,Urbana,Pública,60.8,0.7,35.3,1.5,1.7,86.7,1.5,9.6,1.3,0.9,75.7,2.6,19.4,1.9,0.4
535,2021,Mato Grosso do Sul,Rural,Pública,53.1,1.2,25.2,3.5,17,58.5,1.1,21.3,4.9,14.2,61.5,3,25.5,5.7,4.3
536,2021,Mato Grosso,Total,Total,68.9,1.1,18,3.6,8.4,73,3.4,15.5,1.5,6.6,68.3,5.9,21.1,2,2.7
537,2021,Mato Grosso,Urbana,Total,69.2,1.2,18.2,3.8,7.6,80.2,3.8,11.9,1.5,2.6,73.4,6.3,17.3,2.1,0.9
538,2021,Mato Grosso,Rural,Total,65.5,0.3,15.9,1.2,17.1,40.9,1.6,31.4,1.6,24.5,42.3,3.9,40.6,1.6,11.6
539,2021,Mato Grosso,Total,Federal,--,--,--,--,--,--,--,--,--,--,69.5,16.1,9.5,3.9,1
540,2021,Mato Grosso,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,73.1,13.8,9.5,2.5,1.1
541,2021,Mato Grosso,Rural,Federal,--,--,--,--,--,--,--,--,--,--,59.1,22.8,9.4,7.9,0.8
542,2021,Mato Grosso,Total,Estadual,92.9,0,4.8,0,2.3,80.2,3.7,11.6,0.4,4.1,69.6,5.2,21.4,1.2,2.6
543,2021,Mato Grosso,Urbana,Estadual,92.9,0,4.8,0,2.3,87.7,3.9,7.9,0.3,0.2,75.5,5.8,16.9,1.2,0.6
544,2021,Mato Grosso,Rural,Estadual,--,--,--,--,--,41.7,2.6,30.6,0.6,24.5,41.3,2.7,42.6,1.1,12.3
545,2021,Mato Grosso,Total,Municipal,74.9,0.9,16.6,2.5,5.1,70.2,1.9,19,1.6,7.3,--,--,--,--,--
546,2021,Mato Grosso,Urbana,Municipal,75.9,0.9,16.7,2.6,3.9,80.5,2.2,14.5,1.5,1.3,--,--,--,--,--
547,2021,Mato Grosso,Rural,Municipal,65.6,0.3,15.7,1.3,17.1,40.4,1,31.9,2.2,24.5,--,--,--,--,--
548,2021,Mato Grosso,Total,Privada,45.5,2.1,23.6,8,20.8,60.6,7.5,16.1,4.5,11.3,54.2,8.8,23.3,9.3,4.4
549,2021,Mato Grosso,Urbana,Privada,45.5,2.1,23.6,8.1,20.7,60.7,7.5,16.1,4.5,11.2,54.4,8.8,23.1,9.3,4.4
550,2021,Mato Grosso,Rural,Privada,40,0,40,0,20,26.7,5.3,24,18.7,25.3,41.7,3.3,41.7,13.3,0
551,2021,Mato Grosso,Total,Pública,75,0.9,16.6,2.5,5,75,2.8,15.4,1,5.8,69.6,5.7,20.9,1.3,2.5
552,2021,Mato Grosso,Urbana,Pública,76,0.9,16.7,2.6,3.8,84.2,3.1,11.1,0.9,0.7,75.4,6.1,16.7,1.3,0.5
553,2021,Mato Grosso,Rural,Pública,65.6,0.3,15.7,1.3,17.1,40.9,1.6,31.4,1.6,24.5,42.3,3.9,40.6,1.5,11.7
554,2021,Goiás,Total,Total,65.5,3.6,16.9,2.4,11.6,65.8,3.4,22.3,2.5,6,53.5,3.3,36.2,4.8,2.2
555,2021,Goiás,Urbana,Total,65.5,3.7,17,2.4,11.4,67.4,3.5,21.2,2.5,5.4,54.5,3.3,35.7,4.7,1.8
556,2021,Goiás,Rural,Total,68.4,2.8,12.9,1.4,14.5,44.4,2.2,36.9,3.2,13.3,26.4,3.3,50.2,9.6,10.5
557,2021,Goiás,Total,Federal,61.5,7.7,30.8,0,0,69.6,10.1,17.7,2.6,0,65,17.5,10.5,5.7,1.3
558,2021,Goiás,Urbana,Federal,61.5,7.7,30.8,0,0,69.6,10.1,17.7,2.6,0,65.1,18.9,8.7,6.2,1.1
559,2021,Goiás,Rural,Federal,--,--,--,--,--,--,--,--,--,--,64.6,13.4,16,4.2,1.8
560,2021,Goiás,Total,Estadual,33.3,0,66.7,0,0,54.3,2.1,38,3.7,1.9,51.3,2.8,39.4,4.8,1.7
561,2021,Goiás,Urbana,Estadual,33.3,0,66.7,0,0,55.5,2.2,37.5,3.5,1.3,52.5,2.9,38.8,4.6,1.2
562,2021,Goiás,Rural,Estadual,--,--,--,--,--,26.5,0.8,49.4,7.9,15.4,14.3,0.6,60.5,10.8,13.8
563,2021,Goiás,Total,Municipal,72,3.8,14.4,1.3,8.5,71.9,3.6,18.6,1.8,4.1,42.1,4.4,43.6,5.1,4.8
564,2021,Goiás,Urbana,Municipal,72.1,3.8,14.5,1.3,8.3,75.1,3.8,16.5,1.7,2.9,46.1,5.3,38.7,6.3,3.6
565,2021,Goiás,Rural,Municipal,68.7,2.7,12.9,1.5,14.2,46.9,2.3,35.3,2.4,13.1,33.3,2.3,54.3,2.3,7.8
566,2021,Goiás,Total,Privada,52.2,3.3,22,4.7,17.8,62.4,4.2,16.4,3.1,13.9,63.1,3.5,23.4,4.7,5.3
567,2021,Goiás,Urbana,Privada,52.2,3.3,22.1,4.7,17.7,62.5,4.1,16.4,3.1,13.9,63.6,3.4,23.1,4.5,5.4
568,2021,Goiás,Rural,Privada,61.1,5.6,11.1,0,22.2,57.9,7.7,21.4,5.6,7.4,40.1,4.2,38.7,14.2,2.8
569,2021,Goiás,Total,Pública,72,3.8,14.4,1.3,8.5,66.8,3.2,24.2,2.3,3.5,51.7,3.3,38.6,4.9,1.5
570,2021,Goiás,Urbana,Pública,72.1,3.8,14.5,1.3,8.3,69.1,3.3,22.9,2.2,2.5,52.8,3.3,38,4.7,1.2
571,2021,Goiás,Rural,Pública,68.7,2.7,12.9,1.5,14.2,44.2,2.1,37.2,3.1,13.4,25.1,3.2,51.3,9.2,11.2
572,2021,Distrito Federal,Total,Total,63.3,2.1,22.7,3.1,8.8,82.4,4.6,8.6,1.9,2.5,83.1,4.8,9.6,1.9,0.6
573,2021,Distrito Federal,Urbana,Total,63,2.1,22.9,3.2,8.8,82.5,4.7,8.4,1.9,2.5,83.1,4.8,9.6,1.9,0.6
574,2021,Distrito Federal,Rural,Total,81,2.2,13,0.5,3.3,79.5,4.1,13.1,1.8,1.5,82.6,4.5,11,1.9,0
575,2021,Distrito Federal,Total,Federal,--,--,--,--,--,82.8,3.9,7.1,0.2,6,78.5,10.8,7,3.7,0
576,2021,Distrito Federal,Urbana,Federal,--,--,--,--,--,82.8,3.9,7.1,0.2,6,78.5,10.4,7,4.1,0
577,2021,Distrito Federal,Rural,Federal,--,--,--,--,--,--,--,--,--,--,77.9,15,7.1,0,0
578,2021,Distrito Federal,Total,Estadual,82.4,2.9,11.1,2.1,1.5,83.8,5,8.4,1.5,1.3,83.6,5.2,8.7,1.6,0.9
579,2021,Distrito Federal,Urbana,Estadual,82.2,2.9,11.2,2.2,1.5,84.1,5.1,8,1.5,1.3,83.6,5.3,8.6,1.6,0.9
580,2021,Distrito Federal,Rural,Estadual,84.7,2.5,9.8,0.6,2.4,79.9,4,13.3,1.8,1,83,3.2,11.4,2.4,0
581,2021,Distrito Federal,Total,Privada,56,1.8,27.2,3.5,11.5,79.6,3.8,9.1,2.5,5,82.6,3.3,11.5,2,0.6
582,2021,Distrito Federal,Urbana,Privada,56,1.8,27.1,3.5,11.6,79.7,3.8,9.1,2.6,4.8,82.6,3.4,11.5,2,0.5
583,2021,Distrito Federal,Rural,Privada,52.4,0,38.1,0,9.5,63,9.1,3.2,1.3,23.4,86.8,0,13.2,0,0
584,2021,Distrito Federal,Total,Pública,82.4,2.9,11.1,2.1,1.5,83.8,5,8.4,1.5,1.3,83.3,5.5,8.6,1.8,0.8
585,2021,Distrito Federal,Urbana,Pública,82.2,2.9,11.2,2.2,1.5,84.1,5.1,8,1.5,1.3,83.3,5.6,8.5,1.8,0.8
586,2021,Distrito Federal,Rural,Pública,84.7,2.5,9.8,0.6,2.4,79.9,4,13.3,1.8,1,82.2,4.9,10.8,2.1,0
0,2022,Brasil,Total,Total,62,0.7,17.9,1.7,17.7,67.6,1.2,18.3,1.8,11.1,67.6,1.6,25.1,2.7,3
1,2022,Brasil,Urbana,Total,62.6,0.7,18.3,1.7,16.7,72.2,1.4,15.9,1.8,8.7,68.8,1.6,24.3,2.7,2.6
2,2022,Brasil,Rural,Total,56.2,0.8,14.3,1.4,27.3,45.4,0.7,29.6,2,22.3,52.3,1.1,35.6,3.4,7.6
3,2022,Brasil,Total,Federal,63.7,1.6,22.9,4.3,7.5,86.3,4.2,5.2,1.1,3.2,73.9,7.2,12,6.1,0.8
4,2022,Brasil,Urbana,Federal,63.6,1.6,23.3,4.5,7,86.5,4.1,5.2,1.1,3.1,73.1,7.1,12.4,6.5,0.9
5,2022,Brasil,Rural,Federal,66.7,0,14.3,0,19,67.5,16.9,10.8,0,4.8,79,7.9,8.7,3.4,1
6,2022,Brasil,Total,Estadual,68.7,0.9,8.8,2.1,19.5,72.9,1.1,19.9,2.2,3.9,67.1,1.3,26.1,2.7,2.8
7,2022,Brasil,Urbana,Estadual,83.5,1.1,9.5,1.3,4.6,75.1,1.1,19.4,2.1,2.3,68.6,1.4,25.1,2.6,2.3
8,2022,Brasil,Rural,Estadual,31.8,0.2,7,4,57,50.5,0.7,24.5,3.1,21.2,51.1,0.8,37.1,3.3,7.7
9,2022,Brasil,Total,Municipal,66.7,0.7,17.2,1.7,13.7,66.6,1.1,19.5,1.8,11,63.9,0.9,28.2,2.1,4.9
10,2022,Brasil,Urbana,Municipal,68.1,0.7,17.5,1.7,12,74.5,1.3,15.6,1.8,6.8,69.4,1.1,26,2.1,1.4
11,2022,Brasil,Rural,Municipal,56.9,0.8,14.4,1.4,26.5,44.6,0.7,30.4,1.8,22.5,33.9,0.3,39.7,2.6,23.5
